Date,Cours,Ouv.,Plus haut,Plus bas,Vol.,Var. %,
"16/07/2025","5.255,00","5.250,00","5.255,00","5.248,00","0,12K","0,10%",
"15/07/2025","5.250,00","5.196,00","5.250,00","5.195,00","0,17K","0,57%",
"14/07/2025","5.220,00","5.191,00","5.220,00","5.191,00","0,16K","-1,51%",
"11/07/2025","5.300,00","5.182,00","5.300,00","5.182,00","3,23K","0,00%",
"10/07/2025","5.300,00","5.161,00","5.300,00","5.157,00","0,26K","0,00%",
"09/07/2025","5.300,00","5.135,00","5.300,00","5.135,00","0,06K","0,00%",
"08/07/2025","5.300,00","5.300,00","5.300,00","5.300,00","0,06K","0,19%",
"07/07/2025","5.290,00","5.115,00","5.290,00","5.115,00","0,95K","-0,19%",
"04/07/2025","5.300,00","5.260,00","5.300,00","5.260,00","2,06K","0,47%",
"03/07/2025","5.275,00","5.200,00","5.275,00","5.200,00","1,33K","0,67%",
"02/07/2025","5.240,00","5.289,00","5.289,00","5.240,00","0,55K","-0,15%",
"01/07/2025","5.248,00","5.250,00","5.250,00","5.001,00","0,38K","-0,04%",
"30/06/2025","5.250,00","5.199,00","5.250,00","5.199,00","3,46K","-0,76%",
"26/06/2025","5.290,00","5.280,00","5.300,00","5.125,00","1,93K","1,73%",
"25/06/2025","5.200,00","5.102,00","5.200,00","5.101,00","0,74K","0,00%",
"24/06/2025","5.200,00","5.200,00","5.250,00","5.200,00","0,10K","4,00%",
"23/06/2025","5.000,00","5.218,00","5.218,00","4.900,00","1,31K","-3,83%",
"20/06/2025","5.199,00","5.100,00","5.199,00","5.000,00","0,66K","1,35%",
"19/06/2025","5.130,00","5.127,00","5.198,00","5.100,00","0,34K","-1,35%",
"18/06/2025","5.200,00","5.150,00","5.220,00","5.124,00","0,20K","0,97%",
"17/06/2025","5.150,00","5.219,00","5.220,00","5.126,00","1,23K","-1,51%",
"16/06/2025","5.229,00","5.118,00","5.229,00","5.118,00","0,20K","-0,40%",
"13/06/2025","5.250,00","5.141,00","5.250,00","5.140,00","0,93K","2,04%",
"12/06/2025","5.145,00","5.180,00","5.180,00","5.145,00","0,02K","-1,98%",
"11/06/2025","5.249,00","5.144,00","5.249,00","5.143,00","0,04K","1,43%",
"10/06/2025","5.175,00","5.175,00","5.175,00","5.175,00","0,00K","0,49%",
"06/06/2025","5.150,00","5.161,00","5.170,00","5.150,00","0,41K","0,00%",
"05/06/2025","5.150,00","5.250,00","5.250,00","5.142,00","5,81K","-1,90%",
"04/06/2025","5.250,00","5.250,00","5.250,00","5.150,00","6,56K","0,00%",
"02/06/2025","5.250,00","5.250,00","5.250,00","5.143,00","0,76K","-0,76%",
"30/05/2025","5.290,00","5.200,00","5.290,00","5.180,00","2,75K","1,73%",
"29/05/2025","5.200,00","5.140,00","5.200,00","5.140,00","0,21K","-1,48%",
"28/05/2025","5.278,00","5.250,00","5.278,00","5.136,00","0,03K","0,53%",
"27/05/2025","5.250,00","5.200,00","5.280,00","5.130,00","0,19K","0,96%",
"26/05/2025","5.200,00","5.230,00","5.300,00","5.150,00","0,67K","-1,87%",
"23/05/2025","5.299,00","5.375,00","5.375,00","5.214,00","1,53K","-1,41%",
"22/05/2025","5.375,00","5.350,00","5.375,00","5.350,00","0,05K","1,42%",
"21/05/2025","5.300,00","5.300,00","5.350,00","5.300,00","0,01K","-1,83%",
"20/05/2025","5.399,00","5.398,00","5.399,00","5.299,00","0,05K","-0,02%",
"19/05/2025","5.400,00","5.299,00","5.400,00","5.200,00","0,17K","3,85%",
"16/05/2025","5.200,00","5.300,00","5.300,00","5.200,00","1,29K","-1,87%",
"15/05/2025","5.299,00","5.205,00","5.348,00","5.205,00","0,33K","-1,69%",
"14/05/2025","5.390,00","5.300,00","5.400,00","5.132,00","0,22K","1,70%",
"13/05/2025","5.300,00","5.160,00","5.300,00","5.160,00","0,28K","2,89%",
"12/05/2025","5.151,00","5.200,00","5.200,00","5.130,00","0,09K","-0,94%",
"09/05/2025","5.200,00","5.102,00","5.290,00","5.101,00","12,75K","1,56%",
"08/05/2025","5.120,00","5.200,00","5.210,00","5.120,00","1,10K","-1,54%",
"07/05/2025","5.200,00","5.051,00","5.200,00","5.051,00","0,22K","0,42%",
"06/05/2025","5.178,00","5.180,00","5.190,00","5.035,00","1,31K","0,96%",
"05/05/2025","5.129,00","5.119,00","5.129,00","5.100,00","0,03K","0,57%",
"02/05/2025","5.100,00","5.100,00","5.100,00","5.011,00","0,63K","1,67%",
"30/04/2025","5.016,00","5.013,00","5.130,00","5.013,00","0,62K","-1,55%",
"29/04/2025","5.095,00","5.190,00","5.190,00","5.095,00","2,38K","-1,64%",
"28/04/2025","5.180,00","5.090,00","5.180,00","5.041,00","0,18K","1,61%",
"25/04/2025","5.098,00","5.099,00","5.100,00","5.079,00","0,46K","-0,02%",
"24/04/2025","5.099,00","5.090,00","5.099,00","5.090,00","0,49K","0,10%",
"23/04/2025","5.094,00","5.099,00","5.099,00","5.002,00","0,47K","-0,06%",
"22/04/2025","5.097,00","5.003,00","5.097,00","5.003,00","0,01K","0,93%",
"21/04/2025","5.050,00","5.099,00","5.099,00","5.050,00","0,55K","-0,96%",
"18/04/2025","5.099,00","5.099,00","5.099,00","5.000,00","0,45K","1,67%",
"17/04/2025","5.015,00","5.001,00","5.099,00","4.962,00","0,47K","-1,28%",
"16/04/2025","5.080,00","5.095,00","5.100,00","5.080,00","0,21K","-0,31%",
"15/04/2025","5.096,00","4.905,00","5.096,00","4.902,00","0,19K","2,93%",
"14/04/2025","4.951,00","5.000,00","5.000,00","4.901,00","3,70K","1,04%",
"11/04/2025","4.900,00","4.998,00","4.999,00","4.900,00","3,89K","0,00%",
"10/04/2025","4.900,00","5.050,00","5.100,00","4.900,00","2,64K","5,15%",
"09/04/2025","4.660,00","4.839,00","4.839,00","4.610,00","4,75K","-3,52%",
"08/04/2025","4.830,00","4.820,00","4.893,00","4.820,00","1,23K","1,66%",
"07/04/2025","4.751,00","4.904,00","4.904,00","4.608,00","12,12K","-5,92%",
"04/04/2025","5.050,00","5.188,00","5.188,00","5.050,00","11,53K","-0,98%",
